"agentbelongstoorganization","female","country"
"agentbelongstoorganization","female","governmentorganization"
"agentbelongstoorganization","female","politicalparty"
"agentbelongstoorganization","female","stateorprovince"
"agentbelongstoorganization","female","website"
"agentbelongstoorganization","geometricshape","geopoliticallocation"
"agentbelongstoorganization","geopoliticalorganization","city"
"agentbelongstoorganization","governmentorganization","city"
"agentbelongstoorganization","governmentorganization","company"
"agentbelongstoorganization","governmentorganization","country"
"agentbelongstoorganization","governmentorganization","geopoliticallocation"
"agentbelongstoorganization","journalist","agent"
"agentbelongstoorganization","journalist","automobilemaker"
"agentbelongstoorganization","journalist","biotechcompany"
"agentbelongstoorganization","journalist","blog"
"agentbelongstoorganization","journalist","city"
"agentbelongstoorganization","journalist","company"
"agentbelongstoorganization","journalist","magazine"
"agentbelongstoorganization","journalist","musicartist"
"agentbelongstoorganization","journalist","newspaper"
"agentbelongstoorganization","journalist","nonprofitorganization"
"agentbelongstoorganization","journalist","politicsblog"
"agentbelongstoorganization","journalist","river"
"agentbelongstoorganization","journalist","sportsleague"
"agentbelongstoorganization","journalist","televisionnetwork"
"agentbelongstoorganization","journalist","website"
"agentbelongstoorganization","judge","city"
"agentbelongstoorganization","location","televisionnetwork"
"agentbelongstoorganization","male","agent"
"agentbelongstoorganization","male","city"
"agentbelongstoorganization","male","geopoliticallocation"
"agentbelongstoorganization","male","recordlabel"
"agentbelongstoorganization","male","sportsleague"
"agentbelongstoorganization","male","sportsteam"
"agentbelongstoorganization","male","university"
"agentbelongstoorganization","monarch","automobilemaker"
"agentbelongstoorganization","monarch","city"
"agentbelongstoorganization","monarch","country"
"agentbelongstoorganization","monarch","geopoliticalorganization"
"agentbelongstoorganization","monarch","governmentorganization"
"agentbelongstoorganization","musicartist","automobilemaker"
"agentbelongstoorganization","musicartist","bank"
"agentbelongstoorganization","musicartist","city"
"agentbelongstoorganization","musicartist","stateorprovince"
"agentbelongstoorganization","musicartist","terroristorganization"
"agentbelongstoorganization","musician","city"
"agentbelongstoorganization","musician","company"
"agentbelongstoorganization","musician","governmentorganization"
"agentbelongstoorganization","musician","nonprofitorganization"
"agentbelongstoorganization","musician","stateorprovince"
"agentbelongstoorganization","newspaper","governmentorganization"
"agentbelongstoorganization","nongovorganization","city"
"agentbelongstoorganization","nongovorganization","governmentorganization"
